matchid,blue_dragon,blue_firstdragon,blue_HORDE,red_dragon,red_firstdragon,red_HORDE,blue_firstkill,red_firstkill,player1kills,player1assists,player1deaths,player2kills,player2assists,player2deaths,player3kills,player3assists,player3deaths,player4kills,player4assists,player4deaths,player5kills,player5assists,player5deaths,player6kills,player6assists,player6deaths,player7kills,player7assists,player7deaths,player8kills,player8assists,player8deaths,player9kills,player9assists,player9deaths,player10kills,player10assists,player10deaths,player0kills,player0assists,player0deaths
KR_6987715727,0,0,2,2,1,4,0,1,3,3,0,2,5,4,1,1,3,1,1,5,2,1,6,1,0,3,7,12,2,1,1,0,8,12,0,1,1,4,,,
KR_6963345915,1,1,1,0,0,5,1,0,3,5,2,1,1,0,1,0,3,1,2,0,1,1,1,2,4,0,0,0,2,2,1,2,2,3,1,0,0,2,,,
KR_6842310695,0,0,0,1,1,0,1,0,1,0,2,0,0,1,0,0,2,3,4,2,1,1,1,4,5,0,0,0,2,3,3,0,1,2,1,0,0,2,,,
KR_6983387572,0,0,3,0,0,3,0,1,2,1,1,3,3,0,4,4,1,1,2,1,2,0,5,1,1,2,2,3,4,1,2,2,1,3,1,3,5,3,,,
KR_6982201101,1,1,4,0,0,2,0,1,2,1,3,2,0,2,9,9,2,0,0,2,0,0,5,2,0,3,3,5,3,5,4,5,2,2,0,2,4,2,,,
KR_6990554777,1,1,2,0,0,4,0,1,4,2,1,1,0,0,4,4,3,1,2,3,4,3,1,1,1,3,2,3,3,3,2,2,2,2,2,0,0,4,,,
KR_6958616842,0,0,0,2,1,6,0,1,1,0,5,2,1,1,3,8,5,3,4,4,0,0,4,4,1,1,1,2,0,5,4,0,7,5,5,2,1,3,,,
KR_6988366169,1,1,6,1,0,0,1,0,1,0,1,0,0,3,3,3,2,5,3,1,1,2,0,1,1,1,4,3,1,1,2,2,0,0,3,1,2,3,,,
KR_6904269541,1,1,6,0,0,0,0,1,4,0,2,1,0,0,0,0,7,5,6,3,1,1,1,0,0,5,10,9,0,3,2,0,0,0,2,0,0,4,,,
KR_6969038264,0,0,6,1,1,0,1,0,0,0,2,1,1,3,3,2,3,2,1,1,0,0,3,2,0,0,1,1,0,5,3,3,4,5,2,0,0,1,,,
KR_6833655830,2,1,0,0,0,0,1,0,1,0,0,3,3,1,1,0,3,2,1,1,,,,0,0,3,0,0,1,2,1,0,2,0,2,1,1,1,,,
KR_6992324525,2,1,0,0,0,6,0,1,3,2,3,3,3,0,3,0,3,5,5,2,1,1,1,3,1,5,2,2,1,0,0,3,1,1,3,3,3,3,,,
KR_6953778491,0,0,3,1,1,3,1,0,3,1,2,2,1,2,4,4,1,4,4,8,2,2,4,3,6,3,2,2,3,1,0,3,9,9,2,2,2,4,,,
KR_6975275461,0,0,3,2,1,3,1,0,1,0,1,3,7,2,1,2,1,3,3,4,1,1,4,0,0,2,2,4,0,3,5,1,5,8,1,2,2,5,,,
KR_6994078877,1,1,0,0,0,6,0,1,8,6,3,1,1,2,1,0,0,3,3,0,1,1,3,0,0,1,2,2,2,2,0,5,2,1,2,2,1,4,,,
KR_6974943254,0,0,0,1,1,6,1,0,2,1,0,0,0,2,0,0,2,1,1,0,2,2,3,0,0,2,1,1,0,2,3,1,1,2,0,3,3,2,,,
KR_6933793441,1,1,0,0,0,6,0,1,2,0,1,2,2,2,3,2,3,2,2,5,2,2,4,3,2,4,4,6,2,2,3,1,5,6,2,1,2,2,,,
KR_6979804081,0,0,2,1,1,4,0,1,1,0,7,4,5,4,3,1,7,3,5,0,1,3,1,7,4,2,3,3,4,8,4,3,1,1,1,0,0,2,,,
KR_6986938387,0,0,3,2,1,3,0,1,1,0,2,5,4,4,2,3,1,4,4,4,1,2,1,1,1,2,3,3,1,3,3,3,2,1,2,3,3,5,,,
KR_6955073553,0,0,2,0,0,1,1,0,4,3,2,4,5,5,3,6,3,4,8,0,,,,2,1,2,4,3,5,3,3,5,1,3,1,0,0,2,,,
KR_6942641649,0,0,3,2,1,3,0,1,5,4,3,4,3,3,2,2,5,1,1,3,0,0,2,2,1,4,5,3,3,2,0,3,6,8,1,1,1,1,,,
KR_6990085808,0,0,5,2,1,1,0,1,5,4,0,2,3,2,1,2,2,0,0,4,0,0,1,1,1,5,2,2,1,1,1,2,5,6,0,,,,,,
KR_6926847199,0,0,0,2,1,6,0,1,3,1,1,2,4,5,7,11,3,3,3,5,0,0,7,2,1,4,2,2,3,7,6,2,9,11,2,1,0,4,,,
KR_6910644444,1,1,5,0,0,1,0,1,5,5,0,5,6,3,5,6,2,3,3,4,1,1,5,0,0,4,2,3,5,5,9,4,3,1,2,4,2,4,,,
KR_6976706332,0,0,1,1,1,5,0,1,,,,5,6,4,1,1,0,3,3,1,3,2,3,1,3,0,1,0,1,3,4,4,2,5,4,1,1,3,,,
KR_6981774866,1,1,1,1,0,5,0,1,1,0,5,6,6,1,3,7,5,1,3,3,1,2,1,4,1,2,2,3,3,5,4,3,3,4,2,1,1,2,,,
KR_6984772108,1,0,2,1,1,4,1,0,4,4,1,7,13,1,0,0,2,1,2,1,0,0,2,0,0,4,2,1,3,2,2,0,3,4,3,0,0,2,,,
KR_6972407037,2,1,6,0,0,0,1,0,4,2,1,2,3,0,3,2,4,0,0,1,0,0,2,1,1,6,2,1,1,3,3,0,2,2,1,0,0,1,,,
KR_6983729329,1,1,0,0,0,6,1,0,0,0,3,1,0,1,2,1,2,3,5,5,0,0,2,3,4,0,2,2,2,0,0,2,8,11,2,,,,,,
KR_6942773413,1,0,6,1,1,0,0,1,2,1,0,0,0,2,7,3,5,4,4,6,7,8,6,1,1,1,4,5,4,4,2,4,8,13,5,2,4,6,,,
KR_6911949467,0,0,0,2,1,6,0,1,1,0,4,0,0,3,6,1,3,0,0,5,0,0,2,3,0,5,1,1,2,6,2,0,5,3,1,2,2,0,1.0,0.0,0.0
KR_6833573529,0,0,0,1,1,0,0,1,1,1,5,5,4,1,2,3,0,1,1,0,0,0,2,5,2,2,0,0,3,1,0,1,1,2,2,1,2,1,,,
KR_6981116162,0,0,6,1,1,0,1,0,4,6,3,2,4,3,2,3,0,4,7,0,1,2,4,3,0,3,5,7,3,0,0,2,2,2,3,0,0,2,,,
KR_6980991041,2,1,3,0,0,3,1,0,7,2,2,2,2,0,3,3,2,3,1,1,5,6,2,1,0,5,1,1,5,3,3,3,2,3,3,0,0,4,,,
KR_6989231237,1,1,3,0,0,3,1,0,6,4,1,1,1,4,5,4,2,3,3,4,0,0,6,0,0,6,1,2,2,5,6,3,11,12,2,0,0,2,,,
KR_6973562170,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
KR_6971788907,2,1,3,0,0,3,1,0,3,0,1,6,6,2,2,2,4,2,3,3,1,1,2,0,0,3,8,9,1,2,3,4,2,2,4,0,0,2,,,
KR_6966061213,0,0,6,1,1,0,0,1,2,0,2,0,0,2,5,0,4,2,2,2,0,0,3,2,0,2,,,,5,4,5,5,10,1,1,1,1,,,
KR_6910402049,1,1,5,0,0,1,0,1,0,0,1,0,0,2,2,3,3,1,2,1,0,0,3,,,,3,5,2,4,5,0,3,6,1,,,,,,
KR_6920585631,1,1,6,1,0,0,0,1,3,3,2,0,0,2,3,1,2,1,1,2,0,0,3,1,0,2,3,4,2,4,4,2,3,3,1,,,,,,
KR_6967887239,1,1,6,0,0,0,0,1,2,1,3,3,4,1,0,0,3,3,4,0,0,0,1,2,1,0,3,3,4,2,0,1,0,0,1,1,1,2,,,
KR_6994201958,0,0,5,1,1,1,1,0,5,1,2,3,3,0,4,3,7,6,8,0,4,7,2,2,3,7,6,5,4,1,0,3,1,2,5,1,1,3,,,
KR_6810803201,1,0,0,1,1,0,1,0,0,0,4,5,4,0,1,2,1,4,5,2,0,0,2,2,1,1,4,6,4,2,1,2,1,2,2,0,0,2,1.0,0.0,0.0
KR_6986991674,0,0,1,1,1,5,0,1,0,0,4,0,0,3,,,,,,,,,,3,1,1,3,1,0,,,,,,,1,1,0,1.0,0.0,0.0
KR_6989129126,0,0,3,2,1,3,1,0,2,1,5,5,5,1,2,0,2,0,0,3,3,3,7,2,0,2,7,8,2,4,4,4,3,6,2,1,2,2,1.0,0.0,0.0
KR_6991287610,0,0,1,2,1,5,1,0,2,0,3,7,11,1,1,2,1,4,9,2,0,0,2,3,1,2,1,3,4,2,5,3,0,0,4,3,3,1,,,
KR_6932580631,0,0,5,1,1,1,1,0,2,0,1,4,4,2,1,1,1,1,0,1,,,,2,2,3,0,0,1,1,2,1,0,0,1,2,2,2,,,
KR_6803917270,1,1,0,0,0,0,0,1,0,0,4,2,2,7,2,2,4,5,8,2,5,6,2,2,0,2,3,4,3,12,12,1,2,2,4,0,0,4,,,
KR_6976964074,0,0,2,1,1,4,0,1,1,1,3,5,8,4,0,0,2,2,3,2,0,0,4,3,1,2,3,4,1,2,2,3,7,11,1,0,0,2,1.0,0.0,0.0
KR_6952236744,2,1,3,0,0,3,0,1,2,1,0,2,2,2,5,6,3,3,4,2,2,2,4,0,0,1,4,6,3,5,4,2,1,1,3,1,1,5,,,
KR_6961367849,1,1,3,0,0,3,0,1,4,3,4,3,4,3,2,1,5,2,4,1,2,2,2,2,2,6,5,5,3,6,4,3,0,0,1,2,2,1,1.0,0.0,0.0
KR_6990444397,0,0,2,1,1,4,1,0,1,0,2,4,7,4,2,5,3,5,4,2,1,1,5,3,2,1,7,5,1,1,1,0,4,4,4,0,0,7,1.0,0.0,0.0
KR_6685312325,2,1,0,0,0,0,0,1,1,0,2,0,0,3,1,0,1,,,,,,,2,3,1,3,3,0,1,0,1,,,,,,,,,
KR_6978725928,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
KR_6849453837,0,0,0,1,1,0,0,1,6,4,0,5,5,2,6,1,7,3,5,3,0,0,5,0,0,5,4,4,3,3,2,7,6,6,3,4,5,3,1.0,0.0,0.0
KR_6870154099,2,1,0,0,0,0,1,0,2,2,2,2,3,0,4,1,0,4,6,3,1,1,2,3,3,2,2,3,1,1,0,3,1,1,3,0,0,4,,,
KR_6660471642,0,0,0,2,1,0,1,0,2,1,3,2,2,4,0,0,2,2,2,1,0,0,3,3,0,1,2,2,3,1,2,0,2,3,0,4,5,2,1.0,0.0,0.0
KR_6941621086,0,0,6,2,1,0,0,1,0,0,4,1,1,2,5,5,1,0,0,4,4,4,5,4,0,0,4,5,2,1,2,3,4,6,3,3,3,2,,,
KR_6676147456,0,0,0,1,1,0,0,1,2,0,3,3,4,2,0,0,1,1,1,3,3,2,3,2,1,3,3,1,1,2,4,0,4,6,2,1,1,3,,,
KR_6920297890,0,0,0,1,1,6,0,1,1,1,2,0,0,3,1,1,2,4,4,5,0,0,6,1,2,1,6,7,0,4,3,1,6,5,2,1,1,2,,,
KR_6930695803,2,1,1,0,0,5,0,1,0,0,1,4,7,5,6,5,2,0,0,3,0,0,5,1,1,2,4,6,2,6,10,2,4,4,1,1,1,3,,,
KR_6979387874,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
KR_6939359432,0,0,1,2,1,5,1,0,1,0,5,2,2,4,5,5,4,2,4,3,1,1,2,5,0,2,3,3,2,4,2,3,6,8,2,0,0,2,,,
KR_6964486157,0,0,3,1,1,3,0,1,7,0,1,1,2,3,1,2,2,6,8,1,0,0,2,1,0,6,0,0,1,5,2,1,2,2,3,1,1,4,,,
KR_6983621213,1,1,3,0,0,3,0,1,5,4,2,1,2,2,1,0,5,0,0,1,1,0,3,2,2,2,6,7,3,2,2,2,2,2,1,1,1,0,,,
KR_6901270972,0,0,0,1,1,6,1,0,6,0,5,2,2,2,7,5,2,1,1,10,0,0,5,2,0,5,7,9,4,2,1,1,10,6,4,3,3,2,,,
KR_6973581389,0,0,5,2,1,1,1,0,4,7,3,3,6,2,3,1,2,0,0,3,1,2,5,4,6,5,4,8,3,1,3,0,5,8,1,1,0,2,,,
KR_6946902441,0,0,4,2,1,2,1,0,1,1,3,5,4,1,2,3,2,3,3,2,1,2,1,1,0,1,2,2,4,2,3,1,1,2,3,3,5,3,,,
KR_6986022603,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
KR_6993488819,1,1,4,0,0,2,0,1,2,0,3,5,4,3,3,3,1,2,2,2,5,4,1,5,5,4,1,2,3,1,1,4,3,3,2,0,0,4,,,
KR_6961669629,1,0,1,1,1,5,0,1,2,1,2,1,1,1,4,3,3,0,0,1,1,2,1,0,0,2,3,2,0,3,4,3,2,1,2,0,0,1,,,
KR_6976011759,0,0,2,1,1,4,1,0,2,1,4,3,3,2,4,1,3,2,1,3,1,2,2,4,0,3,5,5,0,2,3,2,1,2,3,2,1,4,,,
KR_6986259136,0,0,5,2,1,1,1,0,5,2,2,1,1,4,2,0,0,1,2,1,0,0,2,3,3,4,1,0,2,3,7,1,,,,2,4,2,,,
KR_6879020368,0,0,0,1,1,0,1,0,0,0,4,5,5,3,2,4,3,1,1,3,1,1,2,3,2,1,7,9,5,1,2,2,3,3,1,1,3,0,,,
KR_6991535315,0,0,1,1,1,5,0,1,1,0,0,6,5,4,2,1,5,1,2,3,0,0,4,1,1,2,5,5,3,3,4,3,7,11,1,0,0,1,,,
KR_6971961169,1,1,6,1,0,0,1,0,3,1,1,2,3,4,1,0,0,3,1,5,2,3,7,1,0,3,2,2,3,0,0,2,12,15,1,2,2,2,,,
KR_6993210178,1,1,1,1,0,5,0,1,4,1,4,1,0,6,1,3,1,0,0,5,1,2,3,1,0,4,9,13,1,0,0,2,8,17,0,1,4,0,,,
KR_6985270665,0,0,5,2,1,1,1,0,4,7,3,3,4,2,4,3,0,1,2,4,0,0,2,2,1,3,1,0,3,2,2,4,4,5,1,2,1,1,,,
KR_6993507589,1,1,3,0,0,3,1,0,4,5,0,2,3,1,4,3,2,2,1,2,1,1,1,0,0,2,0,0,4,3,3,3,2,1,2,1,1,2,,,
KR_6858109065,1,1,0,1,0,0,1,0,2,1,5,2,1,2,3,1,0,3,4,2,2,2,1,5,0,4,2,1,3,1,2,2,1,2,2,1,1,1,,,
KR_6982202683,0,0,0,1,1,6,0,1,5,3,4,0,0,5,3,3,2,2,1,2,0,0,3,3,1,4,7,10,3,3,5,2,3,3,1,0,0,1,1.0,0.0,0.0
KR_6841519786,1,1,0,0,0,0,1,0,3,0,2,6,7,1,2,6,2,2,3,1,1,2,1,1,0,2,4,4,5,1,0,0,1,1,3,0,0,4,,,
KR_6980773737,1,0,6,1,1,0,1,0,4,2,2,3,5,0,5,4,0,3,3,2,2,2,3,0,0,4,3,4,2,3,4,3,1,0,4,0,0,4,,,
KR_6930037917,0,0,1,2,1,5,0,1,1,1,3,2,3,1,2,3,2,4,6,1,0,0,4,3,0,1,2,1,1,1,0,1,5,6,2,0,0,4,,,
KR_6986713318,1,1,6,0,0,0,1,0,6,4,2,2,2,1,3,2,1,13,18,3,3,3,0,3,5,5,1,1,6,1,1,3,2,3,6,0,0,7,,,
KR_6976402070,1,0,0,1,1,3,0,1,2,0,1,2,2,3,3,1,3,2,1,3,1,1,3,1,1,2,5,7,2,2,0,1,5,4,3,0,0,2,,,
KR_6983868408,1,1,6,0,0,0,0,1,2,1,3,7,8,1,3,3,1,0,0,1,0,0,1,4,3,3,0,0,2,1,0,2,2,2,3,0,0,2,,,
KR_6911317369,0,0,3,2,1,0,0,1,1,0,7,0,0,3,1,0,3,7,6,2,0,0,4,4,1,1,2,2,0,5,0,1,4,6,3,3,4,4,1.0,0.0,0.0
KR_6868898162,0,0,0,1,1,0,1,0,1,0,2,2,2,1,1,1,0,8,11,6,1,1,5,3,0,3,1,1,2,2,3,1,6,9,5,2,2,2,,,
KR_6946963886,0,0,2,1,1,4,1,0,0,0,3,1,2,1,0,0,3,3,4,4,5,6,4,3,1,0,3,2,1,3,0,0,3,4,5,3,2,3,,,
KR_6976970673,1,1,0,0,0,6,1,0,0,0,2,9,14,3,4,1,0,6,9,4,2,2,2,2,1,0,1,2,4,2,2,5,4,6,7,1,0,5,1.0,0.0,0.0
KR_6977551919,1,1,5,0,0,1,0,1,1,0,4,3,5,2,2,6,2,3,6,1,,,,0,0,2,4,4,2,3,2,3,1,1,2,1,3,0,,,
KR_6970568539,1,0,3,1,1,3,1,0,0,0,4,0,0,1,2,2,2,5,6,3,1,1,2,6,5,0,2,4,0,1,1,1,2,3,3,1,2,4,,,
KR_6949550722,0,0,5,2,1,1,0,1,7,2,3,2,3,1,0,0,5,0,0,3,2,3,2,1,0,7,1,1,2,6,11,0,5,12,1,1,1,1,,,
KR_6943651548,2,1,6,0,0,0,1,0,1,0,4,3,6,3,3,5,4,4,4,5,2,2,3,4,3,2,4,6,2,3,3,0,5,5,6,3,6,3,,,
KR_6792132122,1,0,0,1,1,0,1,0,1,0,1,2,3,1,3,3,2,9,4,1,1,1,4,1,1,2,4,7,0,3,2,3,1,0,5,0,0,6,,,
KR_6616402025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
KR_6989108266,0,0,3,1,1,3,0,1,1,0,2,4,4,1,5,7,4,0,0,1,1,1,2,2,0,3,0,0,3,7,10,2,1,2,1,0,0,2,,,
KR_6846686495,0,0,0,1,1,0,0,1,4,2,0,1,0,4,1,0,2,3,4,2,1,1,1,1,1,2,2,1,2,2,0,2,2,2,2,2,2,2,,,
KR_6965312504,0,0,6,1,1,0,0,1,7,4,2,3,2,3,0,0,3,1,2,4,1,0,4,2,2,6,3,4,0,1,0,3,5,5,1,5,4,2,,,
KR_6928646426,0,0,3,2,1,3,1,0,,,,5,6,5,1,1,1,7,8,2,1,1,2,0,0,2,6,8,2,2,2,1,0,0,5,2,2,4,,,
KR_6972876335,1,1,3,0,0,3,1,0,4,0,5,2,3,2,1,0,0,1,2,1,1,1,1,7,4,4,2,3,2,0,0,1,0,0,1,0,0,1,,,
KR_6956061407,1,1,1,1,0,5,1,0,3,0,2,3,4,4,1,2,2,2,1,4,0,0,1,2,3,3,4,5,1,1,1,2,6,7,0,0,0,3,,,
KR_6994650387,0,0,3,2,1,3,1,0,0,0,2,2,2,3,2,2,1,5,6,1,2,2,1,3,1,3,1,1,2,1,1,1,2,3,3,1,2,2,,,
KR_6906983997,1,0,0,1,1,6,0,1,1,2,3,4,6,2,3,2,2,1,1,1,2,2,1,4,2,2,,,,4,5,1,1,0,5,0,0,3,,,
KR_6984959369,1,1,3,0,0,3,1,0,0,0,6,6,7,2,7,10,2,4,4,4,3,6,8,6,2,1,8,10,3,2,3,4,5,6,5,1,1,7,,,
KR_6956328510,0,0,1,2,1,5,0,1,1,0,3,1,2,1,8,12,1,1,2,4,0,0,3,4,2,1,3,5,3,2,4,3,1,1,2,2,3,2,,,
KR_6994701141,0,0,3,2,1,3,0,1,0,0,2,0,0,3,0,0,2,0,0,1,1,2,2,2,2,0,1,2,0,2,2,0,3,4,0,2,4,1,,,
KR_6903640179,2,1,0,0,0,6,1,0,2,3,2,1,2,1,9,14,3,2,2,2,4,6,2,3,1,4,3,3,4,1,0,3,3,4,3,0,0,4,,,
KR_6980810998,1,0,3,1,1,3,0,1,3,1,1,8,12,2,0,0,2,2,3,3,1,2,2,0,0,3,1,0,4,3,4,3,3,3,1,3,3,3,,,
KR_6625059244,0,0,0,1,1,0,0,1,0,0,2,8,9,5,0,0,5,0,0,4,0,0,4,2,5,1,4,3,1,6,2,3,5,5,2,3,3,1,,,
KR_6931437219,1,1,2,0,0,4,1,0,2,2,2,7,8,2,1,1,3,2,2,1,,,,3,2,4,3,3,3,1,1,2,1,1,1,0,0,2,,,
KR_6913519540,1,0,6,1,1,0,1,0,1,1,1,2,3,1,6,6,0,9,12,1,0,0,4,1,0,3,0,0,2,0,0,2,5,4,5,1,1,6,,,
KR_6921579772,1,0,5,1,1,1,1,0,0,0,2,5,5,1,1,1,4,3,2,2,2,2,2,0,0,2,1,1,3,8,11,1,1,1,1,1,1,4,,,
KR_6960318188,0,0,3,2,1,3,1,0,3,6,3,1,2,5,6,3,3,4,5,1,2,2,1,4,0,0,4,5,3,4,4,4,1,1,4,0,0,5,,,
KR_6823220568,1,0,0,1,1,0,0,1,1,0,5,9,14,2,3,3,3,1,2,1,1,2,2,4,1,2,5,6,3,1,0,2,3,4,5,0,0,3,,,
KR_6980903451,0,0,1,1,1,5,1,0,2,0,1,8,11,2,3,7,3,0,0,3,2,2,2,1,0,4,6,4,3,2,0,2,1,2,3,1,1,3,,,
KR_6973187237,1,1,6,0,0,0,1,0,4,2,0,3,3,1,5,9,4,5,7,0,1,1,2,1,1,4,0,0,5,3,3,4,2,3,4,1,2,1,,,
KR_6992164517,2,1,3,0,0,3,0,1,2,0,4,3,7,0,,,,10,10,3,1,1,0,2,0,1,2,2,2,2,1,3,0,0,6,1,2,4,,,
KR_6907185556,0,0,0,1,1,6,1,0,1,0,3,1,0,4,1,0,2,5,5,2,1,2,1,5,4,1,2,2,1,1,1,2,1,1,3,3,4,2,,,
KR_6840304127,1,1,0,0,0,0,0,1,5,1,5,5,7,2,1,2,1,4,4,2,,,,2,0,4,4,4,5,3,1,1,1,1,3,0,0,2,,,
KR_6935715151,1,1,1,0,0,5,0,1,4,1,3,6,4,2,4,1,2,3,2,1,0,0,2,4,0,4,1,0,4,2,2,4,3,3,4,0,0,1,,,
KR_6946531433,1,1,3,1,0,3,1,0,0,0,5,3,4,4,5,4,2,5,7,5,2,4,4,4,2,1,6,5,4,2,4,2,4,4,4,4,3,4,,,
KR_6874605785,0,0,0,2,1,0,1,0,0,0,2,2,2,2,1,0,1,0,0,2,2,2,2,3,4,0,1,1,2,2,3,2,1,2,1,2,1,0,,,
KR_6961999539,1,0,3,1,1,3,1,0,3,1,3,8,9,1,2,2,3,2,3,4,1,1,3,2,2,4,2,3,4,3,7,4,7,12,1,0,0,3,,,
KR_6987997794,1,1,2,0,0,4,1,0,1,2,3,8,9,2,4,3,2,1,0,2,3,3,2,6,8,3,0,0,4,2,3,5,2,3,3,1,3,2,,,
KR_6937777015,0,0,0,1,1,6,1,0,1,0,3,2,3,5,0,0,6,6,8,1,0,0,5,2,0,0,7,11,2,7,3,0,3,2,3,1,1,4,,,
KR_6992153702,1,0,4,1,1,2,1,0,1,1,1,2,2,3,3,7,3,3,4,2,3,6,4,0,0,1,9,12,3,1,2,2,1,1,3,2,2,3,,,
KR_6974740886,1,1,3,0,0,3,1,0,3,4,2,6,6,3,1,1,2,1,2,2,4,1,6,1,0,4,5,5,4,3,5,3,1,0,0,5,7,4,,,
KR_6974721863,1,0,2,1,1,4,1,0,2,0,1,0,0,1,5,3,2,1,1,1,1,1,4,1,0,2,2,4,3,1,0,3,2,2,1,3,2,0,,,
KR_6973833183,0,0,6,2,1,0,1,0,2,2,1,8,8,1,1,0,1,3,3,2,1,0,4,2,4,7,2,3,2,5,5,3,0,0,2,0,0,1,,,
KR_6948788183,1,1,4,0,0,2,1,0,2,3,2,9,10,0,2,0,0,2,1,1,1,1,0,1,0,3,1,1,5,0,0,3,1,0,4,0,0,1,,,
KR_6992239872,0,0,2,1,1,4,0,1,0,0,2,5,8,2,3,3,2,2,4,1,0,0,2,2,2,0,2,3,2,1,0,1,2,2,4,2,1,3,,,
KR_6969103594,1,1,2,1,0,4,0,1,2,2,3,2,3,3,1,0,6,2,2,0,0,0,1,0,0,2,7,8,1,5,3,2,1,1,0,0,0,2,,,
KR_6936670140,0,0,3,2,1,3,0,1,,,,6,6,3,0,0,2,2,1,3,0,0,3,1,1,0,8,12,1,1,1,3,1,2,2,0,0,2,,,
KR_6972187821,1,0,6,1,1,0,0,1,5,3,1,3,5,4,2,3,4,7,11,3,1,1,5,2,4,3,7,9,2,2,3,4,5,6,3,1,2,6,,,
KR_6920214523,1,1,4,0,0,2,1,0,3,4,1,5,4,2,1,2,3,7,4,3,1,1,1,0,0,3,3,3,3,5,8,1,1,2,6,1,1,4,,,
KR_6950927897,0,0,5,1,1,1,0,1,2,0,6,5,3,2,5,5,4,0,0,1,0,0,3,4,4,4,2,1,4,6,8,4,4,5,0,,,,,,
KR_6933249679,1,0,6,1,1,0,0,1,4,1,3,3,5,0,1,0,2,5,7,2,1,1,3,2,4,3,4,6,1,3,4,2,1,2,4,0,0,4,,,
KR_6960205164,0,0,6,1,1,0,1,0,3,2,0,4,6,2,3,1,3,1,4,1,1,1,2,1,2,1,1,1,3,2,0,4,3,4,0,1,2,4,,,
KR_6952363129,0,0,2,2,1,4,0,1,1,1,2,3,3,3,0,0,3,2,2,6,1,1,6,1,0,2,9,7,0,4,6,1,1,1,3,5,6,1,,,
KR_6974854922,1,1,0,0,0,6,1,0,1,0,2,2,1,1,0,0,2,3,4,1,3,4,0,2,0,2,1,2,0,2,0,0,1,0,4,0,0,3,,,
KR_6944792597,1,1,6,1,0,0,0,1,,,,2,3,2,5,5,1,5,4,5,0,0,6,1,2,2,3,3,2,1,1,3,8,8,2,1,1,3,,,
KR_6947874328,0,0,4,2,1,2,0,1,3,3,2,2,3,2,0,0,8,0,0,2,1,1,4,1,3,2,2,2,2,8,5,0,5,5,2,2,3,0,,,
KR_6879982448,1,1,0,0,0,0,1,0,1,0,0,3,5,2,1,2,1,3,1,2,2,2,4,1,0,1,2,4,1,3,3,0,0,0,3,3,4,5,,,
KR_6966386188,1,1,5,1,0,1,1,0,4,3,1,5,10,1,3,2,2,4,4,3,0,0,1,1,2,6,1,1,2,1,2,2,5,9,4,0,0,3,1.0,0.0,0.0
KR_6931036070,1,0,4,1,1,2,1,0,1,3,2,3,5,1,5,2,2,2,2,1,0,0,2,2,4,0,1,1,4,3,7,4,1,2,2,1,2,1,,,
KR_6959086768,2,1,3,0,0,3,0,1,3,4,0,5,6,1,2,5,1,3,5,1,0,0,5,0,0,1,0,0,3,4,2,4,3,5,3,1,2,2,,,
KR_6933971101,0,0,5,1,1,1,0,1,5,0,0,2,3,2,4,7,8,7,5,5,3,3,5,10,4,1,4,7,3,0,0,5,1,1,6,5,5,6,,,
KR_6980222438,0,0,6,1,1,0,1,0,1,0,3,2,3,3,1,2,3,5,7,4,0,0,6,2,0,2,6,8,0,5,7,1,5,6,3,0,0,3,1.0,0.0,0.0
KR_6987066148,1,0,2,1,1,4,1,0,3,5,3,5,7,3,3,4,2,2,2,3,4,7,2,4,1,3,5,6,5,3,2,1,1,2,4,0,0,4,,,
KR_6992097593,0,0,4,1,1,2,0,1,2,2,0,1,1,2,2,3,1,4,5,3,3,2,4,2,3,1,5,7,2,0,0,2,2,5,1,1,1,6,,,
KR_6904645612,0,0,1,1,1,5,0,1,0,0,2,4,2,4,4,0,1,3,3,2,0,0,4,1,0,1,5,3,0,2,2,5,3,2,3,2,2,2,,,
KR_6947267776,0,0,3,2,1,3,0,1,1,0,2,1,2,5,3,2,3,1,2,2,1,0,7,4,3,2,5,5,1,2,0,1,5,5,2,3,2,1,,,
KR_6980780417,0,0,3,1,1,3,1,0,1,1,4,11,10,1,2,0,4,4,4,1,1,2,1,0,0,4,1,1,5,9,7,4,1,1,5,0,0,1,,,
KR_6986418077,1,1,5,1,0,1,0,1,1,1,0,2,3,2,0,0,2,2,4,2,5,7,4,1,0,1,1,1,1,1,2,0,6,6,3,1,1,5,,,
KR_6921895784,0,0,3,1,1,3,0,1,0,0,6,2,1,4,3,2,3,0,0,5,3,3,4,5,2,2,5,6,0,5,3,3,6,7,2,1,1,1,,,
KR_6984927962,1,1,1,0,0,2,1,0,4,1,3,2,2,0,1,1,1,3,5,0,1,1,1,3,0,3,0,0,3,0,0,3,1,1,0,1,1,2,,,
KR_6875502698,1,1,0,0,0,0,1,0,0,0,2,7,10,0,4,5,1,3,4,1,1,1,1,2,0,2,0,0,1,1,1,5,0,0,4,2,2,3,,,
